"segítséget nyújtani vmiben","segítséget nyújtani vmibento assist in sg"
"segítségére lehetek valamiben?","segítségére lehetek valamiben?can I be of any help to you?"
"segítségére van :örülök, hogy segítségére lehetek.","segítségére van :örülök, hogy segítségére lehetek.glad to be of service."
"segítségével","segítségévelused the mirror to look at her teeth"
"segítségével (eszközről)","segítségével (eszközről)using the ..."
"sehogyse néz ki (nincs jó megjelenése)","sehogyse néz ki (nincs jó megjelenése)has no looks"
"sehol sem volt egy ...","sehol sem volt egy ...and nowhere was a model for ..."
"sehova se tartozás (érzése)","sehova se tartozás (érzése)the feeling of not belonging"
"Sehova sem megyek nélkülük.","Sehova sem megyek nélkülük.I never go anyplace without 'em."
"sejt valamit (titokból)","sejt valamit (titokból)senses something"
"sejtautomata","sejtautomatacell computer"
"selejt; kivont könyv","selejt; kivont könyvdiscard"
"selejtezés (fizikai megsemmisítéssel?)","selejtezés (fizikai megsemmisítéssel?)stripping"
"selejtező (könyvtáros)","selejtező (könyvtáros)de-acquisitions librarian"
"selejtező könyvtáros","selejtező könyvtárosde-acquisitions librarian"
"selejtmentes","selejtmenteszero defect (ZD)"
"sem ..., sem ..., hanem ...","sem ..., sem ..., hanem ...neither ... nor ..., but the ..."
"sem :azt sem tudjuk, hogy ...","sem :azt sem tudjuk, hogy ...Nor is it known what factors ..."
"sem képeztek kivételt","sem képeztek kivételtwere no exception"
"sem több, sem kevesebb","sem több, sem kevesebbnever more, never less"
"sem-sem művelet","sem-sem műveletneither-nor operation"
"sematikus rajza","sematikus rajza(Logic probe) schematic"
"semmi (űr, üresség; átv.)","semmi (űr, üresség; átv.)nothingness"
"semmi :a semmi óceánján (lebegünk)","semmi :a semmi óceánján (lebegünk)(we are afloat) in an ocean of nothingness"
"semmi :jobb, mint a semmi.","semmi :jobb, mint a semmi.that's better than nothing."
"semmi a ...-hoz képest","semmi a ...-hoz képestis nothing to the ..."
"semmi ahhoz képest, amilyen 1980-ban volt","semmi ahhoz képest, amilyen 1980-ban voltis nothing like what it was in 1980"
"semmi baj! (nem kell félni)","semmi baj! (nem kell félni)not to worry."
"semmi elvi kifogásom sincs ellene.","semmi elvi kifogásom sincs ellene.in principle I have nothing against it."
"semmi említésre méltó.","semmi említésre méltó.none to speak of."
"semmi esetre sem lóháton","semmi esetre sem lóhátondefinitely not on a horse"
"semmi gond! (ez nem probléma)","semmi gond! (ez nem probléma)no problem."
"semmi ilyesmi nem történt","semmi ilyesmi nem történtnothing of the kind happened"
"Semmi ilyesmit nem mondtam.","Semmi ilyesmit nem mondtam.I said nothing of the kind."
"semmi jelét nem mutatja a ...-nak","semmi jelét nem mutatja a ...-nakshows no sign of (doing)"
"semmi kedvem ...-ni","semmi kedvem ...-niI have no desire to (do)"
"semmi kedvem ...-ni.","semmi kedvem ...-ni.I have no desire to (do)."
"semmi kedvem sincs ...-ni.","semmi kedvem sincs ...-ni.I have no desire to (do)."
"Semmi köze hozzá.","Semmi köze hozzá.None of your business."
"semmi köze sincs a ...-hoz","semmi köze sincs a ...-hozdoes no relation to ... (?)"
"semmi különös","semmi különösthere is nothing exceptional about ..."
"semmi különös. (a mi újság?-ra)","semmi különös. (a mi újság?-ra)nothing much."
"Semmi nevetnivaló nincs a ...-on.","Semmi nevetnivaló nincs a ...-on.There's nothing funny about ..."
"semmi nyoma (vkinek)","semmi nyoma (vkinek)No trace of ..."
"semmi okunk feltételezni, hogy ...","semmi okunk feltételezni, hogy ...there is no reason to suppose that ..."
"semmi probléma, köszönöm.","semmi probléma, köszönöm.no, thank you, I'm fine."
"semmi pénzért sem hagyná ki (hogy megnézze)","semmi pénzért sem hagyná ki (hogy megnézze)wouldn't miss it for anything"
"semmi rossz sincs ebben","semmi rossz sincs ebbenNothing wrong in that"
"semmi sem elég radikális","semmi sem elég radikálisnothing is radical enough"
"semmi sem marad meg bennem. (mindent kihányok)","semmi sem marad meg bennem. (mindent kihányok)I can't keep anything down."
"semmi sem pótolhatja a ...-t","semmi sem pótolhatja a ...-tthere is no substitute for ..."
"semmi szín alatt","semmi szín alatton no account"
"Semmi, semmi.","Semmi, semmi.It's nothing."
"semmibe se kerül megpróbálni.","semmibe se kerül megpróbálni.no harm in trying."
"semmihez sem hasonlítható (jó)","semmihez sem hasonlítható (jó)This is like nothing else."
"semmiképp sem lóháton","semmiképp sem lóhátondefinitely not on a horse"
"semmiképp sem teljes","semmiképp sem teljesis by no means complete"
"semmiképp sem volt egy ...","semmiképp sem volt egy ...was by no means a ..."
"semmiképpen","semmiképpenon no account"
"semmilyen körülmények között sem","semmilyen körülmények között semunder no circumstances (should ... be)"
"semmilyen körülmények között sem szabad ...","semmilyen körülmények között sem szabad ...under no circumstances should diskettes be folded"
"semmire sem jutunk ezzel.","semmire sem jutunk ezzel.this is getting us nowhere."
"semmit se tegyen rá! (hajra)","semmit se tegyen rá! (hajra)nothing on."
"semmit sem adnak ingyen","semmit sem adnak ingyenthere are no free lunches"
"semmit sem jelent a számomra","semmit sem jelent a számomrathe ... doesn't do a thing for me."
"semmivel sem jobb a ...","semmivel sem jobb a ...the ... is not any better."
"semmivel sem különb a ...","semmivel sem különb a ...the ... is not any better."
"semmítőkarakter","semmítőkarakterignore; ignore character"
"senki (egy nímand)","senki (egy nímand)a nobody"
"senki :egy senki","senki :egy senkithe total nonentity"
"senki földje","senki földjeno man's land"
"senki mögött nem marad el (lelkesedésben)","senki mögött nem marad el (lelkesedésben)(his zeal) is second to none"
"Senki sem fog bántani.","Senki sem fog bántani.Nobody's going to hurt you."
"senki sem tagadhatja, hogy ...","senki sem tagadhatja, hogy ...No one would deny that ..."
"senki sem tudja biztosan megjósolni, hogy ...","senki sem tudja biztosan megjósolni, hogy ...no one could predict for sure where ..."
"senki sem tökéletes","senki sem tökéletesno one person is perfect"
"senki által sem keresett","senki által sem keresettuncalled for (film gauge)"
"senkik (nímandok)","senkik (nímandok)nothings"
"senkinek sem lehet kétsége afelől, hogy ... (se legyen)","senkinek sem lehet kétsége afelől, hogy ... (se legyen)No one should have any doubt that ..."
"senkinek sem okozott meglepetést, hogy ...","senkinek sem okozott meglepetést, hogy ...to no one's surprise, ..."
"Senkitől sem tűröm el, hogy hazugnak nevezzen.","Senkitől sem tűröm el, hogy hazugnak nevezzen.No man calls me a liar."
"serdülők olvasása","serdülők olvasásathe reading of adolescents"
"serdülőkorban","serdülőkorbanin adolescence"
"sereg probléma","sereg problémaa host of problems"
"seregnyi :a témának seregnyi változata létezik","seregnyi :a témának seregnyi változata létezikthe variations on this theme are legion"
"shakespeare-i motívum","shakespeare-i motívumShakespearean motif"
"show-műsor (tv-ben; interjúk humoros kommentárral)","show-műsor (tv-ben; interjúk humoros kommentárral)chatcom; talk show"
"siess! (el fogunk késni)","siess! (el fogunk késni)buck up! (we shall be late)"
"siessen, mert lemaradunk!","siessen, mert lemaradunk!hurry up, or we'll be left behind."
"siet :nem kell sietnünk.","siet :nem kell sietnünk.we don't have to hurry."
"siet hozzátenni, hogy ...","siet hozzátenni, hogy ...is quick to add ..."
"sietek hozzátenni","sietek hozzátenniI hasten to add"
"sietek hozzátenni, hogy ...","sietek hozzátenni, hogy ...I hasten to add that ... <br/><br/>I hasten to add that ..."
"sietség nélkül","sietség nélkülunhurriedly"
"siettet (sürget) vkit","siettet (sürget) vkitYa want me to hurry Selene up?"
"sietve öltözködik","sietve öltözködikdresses in haste"
"sikamlós versike","sikamlós versikedirty limerick"
"siker :nagy sikert arat (előadás)","siker :nagy sikert arat (előadás)is a hit"
"sikeresség (referenszkérdések megválaszolásában)","sikeresség (referenszkérdések megválaszolásában)success rate"
"sikerkönyv (bestseller)","sikerkönyv (bestseller)best-selling book"
"sikertelen bejelentkezés (log-in)","sikertelen bejelentkezés (log-in)log-in failure"
"sikertörténet","sikertörténetsuccess story"
"sikerül :ha ez nem sikerül, akkor ...","sikerül :ha ez nem sikerül, akkor ...if that doesn't work out, ..."
"Sikerült!","Sikerült!I made it."
"sikerült! (megcsinálnom)","sikerült! (megcsinálnom)I made it."
"silány képes hetilap (értéktelen)","silány képes hetilap (értéktelen)pulp magazine"
"SIP","SIPsingle in-line package (SIP)"
"Sió (csatorna)","Sió (csatorna)Sio River"
"Sió-csatorna","Sió-csatornathe Sio Canal"
"skatulya","skatulyanest"
"skatulyázott ciklus","skatulyázott ciklusnested loop"
"skatulyázás","skatulyázásnesting"
"skatulyázási szint","skatulyázási szintnesting level"
"skv. (s következő lapok; hivatk.)","skv. (s következő lapok; hivatk.)24 et sq."
"skála (5-fokozatú)","skála (5-fokozatú)five-point scale"
"skála :5-fokú skála (felmérésben)","skála :5-fokú skála (felmérésben)five-point scale"
"skála :háromfokozatú skálán","skála :háromfokozatú skálánon a three-point scale"
"skálabeállítás","skálabeállításscale"
"skálabeállítás (folyamat?)","skálabeállítás (folyamat?)scaling"
"skálatényező","skálatényezőscale factor <br/><br/>scaling factor"
"Slote ezt a ...-nak nevezi (másik szerző)","Slote ezt a ...-nak nevezi (másik szerző)Slote calls this the ..."
"sláger :az ötvenes évek slágerei","sláger :az ötvenes évek slágereithe hit songs of the fifties"
"smasszer","smasszerwarder"
"sodrott érpár","sodrott érpártwisted pair"
"softklaviatúra","softklaviatúrasoft keyboard"
"soha (kérdőív zárt kérdése)","soha (kérdőív zárt kérdése)never"
"Soha sem fogjuk megtudni. (rejtély)","Soha sem fogjuk megtudni. (rejtély)We'll never know."
"Soha többé háborút!","Soha többé háborút!""Never again war"""
"sohasem törekedtem ékszerekre (?)","sohasem törekedtem ékszerekre (?)I've never gone in for jewelry"
"sohasem voltál valami jó latinból","sohasem voltál valami jó latinbólyou were never any good at Latin"
"sohasem érdekeltek a nők","sohasem érdekeltek a nőkI never had much interest in women."
"sok bennük a közös vonás","sok bennük a közös vonáshave much in common"
"sok előnye van","sok előnye vanhas many benefits"
"sok helyet foglal el","sok helyet foglal eltakes up a lot of room"
"sok kutatást folytattak ezekben a témakörökben","sok kutatást folytattak ezekben a témakörökbenmuch research has gone into these areas"
"sok kívánnivalót hagy maga után","sok kívánnivalót hagy maga utánleaves much to be desired"
"sok mindenen keresztülmentem.","sok mindenen keresztülmentem.I have been through a lot."
"sok osztályra tagozódó szervezet","sok osztályra tagozódó szervezetmultidivisional organization"
"sok és sokféle","sok és sokfélethe needs of ... are many and various"
"sok évvel ezelőtt","sok évvel ezelőttmany years ago"
"sok-sok éven át","sok-sok éven átfor a number of years"
"sokan :nem sokan (csinálnak valamit, ez ritkaság)","sokan :nem sokan (csinálnak valamit, ez ritkaság)not many people (do)"
"sokan hasnált kötetek","sokan hasnált kötetekhigh-use volumes"
"sokat idézett szerző","sokat idézett szerzőmuch quoted author"
"sokat írtak már a ...-ról","sokat írtak már a ...-rólmuch has been written on ..."
"sokatmondó (beszédes)","sokatmondó (beszédes)the telltale restlessness in the courtroom"
"sokba kerül a hozzáférés (információhoz)","sokba kerül a hozzáférés (információhoz)cost a great deal to access"
"sokkal gyorsabban, mint a ...","sokkal gyorsabban, mint a ...far faster than ..."
"sokkal könnyebb","sokkal könnyebbit is far easier for ... to (do) than it is for ... to (do)"
"sokkal magasabb színvonalú, mint a ...","sokkal magasabb színvonalú, mint a ...is far superior to the ..."
"soknál is jobb a több (?)","soknál is jobb a több (?)more is better, most is best"
"sokra viszi :még sokra viszi (tehetségével)","sokra viszi :még sokra viszi (tehetségével)will go far"
"sokszor (kérdőív zárt kérdése)","sokszor (kérdőív zárt kérdése)a lot"
"sokszorosít (stencilez)","sokszorosít (stencilez)mimeographs"
"Sokáig fog tartani?","Sokáig fog tartani?Will it take long?"
"sokérintkezős jelfogó","sokérintkezős jelfogómulticontact relay"
"sokért nem adnám, ha ...","sokért nem adnám, ha ...I'd give plenty to (do)."
"sommás ítélkezés","sommás ítélkezéssummary judgment"
"somogyi hegyvidék","somogyi hegyvidékare the Transdanubian Hills, or the Somogy Hills"
"son (a hangosság egysége)","son (a hangosság egysége)sone"
"sor (rendezett elemek?)","sor (rendezett elemek?)sequence"
"sor :amikor rám kerül a sor","sor :amikor rám kerül a sorwhen my turn is"
"sor :egy sor ... (egy csomó vmi)","sor :egy sor ... (egy csomó vmi)a range of ..."
"sor :írj néhány sort!","sor :írj néhány sort!drop me a line."
"sor száma","sor számarow number"
"sor végén","sor végénat the tail of the bus queue"
"sor végén áll","sor végén állI'm the last of the line"
"sor- és oszlopösszeg","sor- és oszlopösszegrow and column totals"
"sor-oszcillátor","sor-oszcillátorline deflection oscillator"
"sorba állított indexelt sorrendi elérési mód","sorba állított indexelt sorrendi elérési módqueued indexed sequential access method (QISAM)"
"sorba állított sorrendi elérési mód","sorba állított sorrendi elérési módqueued sequential access method (QSAM)"
"sorba állítás","sorba állításqueuing"
"sorbakapcsolt","sorbakapcsoltcascade-connected; series-connected"
"sorbakapcsolt regiszter","sorbakapcsolt regisztercascaded register; casregister"
"sorban (egyiket a másik után)","sorban (egyiket a másik után)are loaded in order into locations (00), (o1), ... <br/><br/>to be run in sequence"
"sorban :a tizedik sorban (színházban)","sorban :a tizedik sorban (színházban)in the tenth row"
"sorban állni","sorban állnito wait in lines"
"sorban állók kezelése (?)","sorban állók kezelése (?)queuing"
"sorbanállás csatornáért","sorbanállás csatornáértchannel queue"
"sorbanállás eszközhasználatért","sorbanállás eszközhasználatértdevice queue"
"sorbanállás-lista","sorbanállás-listaqueuing list"
"sorbanállási elmélet","sorbanállási elméletqueuing theory"
"sorbanállási módszer","sorbanállási módszerqueue discipline"
"sorbaállnak","sorbaállnakline up"
"sorból kivesz","sorból kiveszdequeues"
"sorcím","sorcímline address"
"soremelés (nyomtatóval)","soremelés (nyomtatóval)line feed"
"soremelés (sorváltás mértéke)","soremelés (sorváltás mértéke)line feed: 1/6"", 1/8""..."
"soremelés karakter (-t kiváltó k.)","soremelés karakter (-t kiváltó k.)line-feed-character (?)"
"soremelés magassága (vonásban számolva)","soremelés magassága (vonásban számolva)line feed pitch"
"sorgenerátor","sorgenerátorline generator"
"sorhossz","sorhosszline length"
"sorjában","sorjábanas will be discussed in due course <br/><br/>we shall discuss them in turn"
"sorjában (mindegyik)","sorjában (mindegyik)in turn"
"sorjában (mindent megtárgyalunk)","sorjában (mindent megtárgyalunk)in turn"
"sorkiegyenlítés","sorkiegyenlítésjustify"
"sorkioltás","sorkioltáshorizontal blanking"
"sorkioltás (tv)","sorkioltás (tv)line blanking interval"
"sorkioltójel (tv)","sorkioltójel (tv)line blanking signal"
"sorkizárt margók","sorkizárt margókjustified right and left margins"
"sorkizárás balra","sorkizárás balraleft-hand justification"
"sorkizárás nélküli jobb margó","sorkizárás nélküli jobb margóragged right"
"sorkizárás nélküli szöveg","sorkizárás nélküli szövegragged right text"
"sorkövető letapogatás (tv)","sorkövető letapogatás (tv)progressive scanning <br/><br/>sequential scanning <br/><br/>straight scanning"
"sorköz (?)","sorköz (?)space"
"sorközelnyomás","sorközelnyomásspace suppression"
"sormátrix","sormátrixrow matrix"
"sornyomtató","sornyomtatóline printer"
"sorok között olvas","sorok között olvasreads between the lines"
"sorol vmi alá","sorol vmi aláwhich could quite easily lumped together under medicine"
"sorolni vmihez","sorolni vmihezare classed with the country publishing the translation"
"soron :három soron is","soron :három soron isis unsatisfactory on three counts"
"soron következő fejezetben","soron következő fejezetbenin the chapter which follows the present one"
"soron következő választások","soron következő választásokthe upcoming elections"
"soronként ... pozícióval","soronként ... pozícióvalwith ... character positions to a line"
"soronként címezhető RAM","soronként címezhető RAMline addressable RAM (LARAM)"
"soros adatátvitel","soros adatátvitelserial data transmission"
"soros be/kimeneti kártya","soros be/kimeneti kártyaserial input/output card"
"soros bemenő adat","soros bemenő adatserial input data (SID)"
"soros bitátvitel","soros bitátvitelserial bit transmission"
"soros elérésű memória","soros elérésű memóriaserial access memory (SAM)"
"soros feldolgozás","soros feldolgozásserial processing"
"soros hozzáférés","soros hozzáféréssequential access <br/><br/>serial access"
"soros hozzáférésű","soros hozzáférésűcan only be accessed serially"
"soros hozzáférésű memória","soros hozzáférésű memóriaserial access memory (SAM)"
"soros kimenet","soros kimenetparallel in serial out (PISO) <br/><br/>serial in/serial out (SISO)"
"soros kimenő adat","soros kimenő adatserial output data (SOD)"
"soros kommunikáció","soros kommunikációserial communication"
"soros memória","soros memóriasequential store <br/><br/>slow memory"
"soros működés","soros működésserial operation"
"soros paritásgenerátor","soros paritásgenerátorserial parity generator"
"soros prioritás","soros prioritásserial priority"
"soros programozás","soros programozásserial programming"
"soros számjegyű szorzóberendezés","soros számjegyű szorzóberendezésserial-digit multiplier"
"soros tároló","soros tárolóserial memory <br/><br/>serial storage"
"soros áramkör","soros áramkörsequential circuit"
"soros átvitel","soros átvitelserial transfer"
"soros összeadó","soros összeadóserial adder"
"soros üzemű számítógép","soros üzemű számítógépserial computer"
"sorozat","sorozatseries"
"sorozat (grafikai)","sorozat (grafikai)the Minotaur series"
"sorozat darabja","sorozat darabjaeach volume in the Series <br/><br/>the nineteenth in the series"
"sorozat első darabja (kötete)","sorozat első darabja (kötete)this is the first of a new series of volumes"
"sorozat keretében","sorozat keretébenreprinted in Oxford in Asia Historical Reprints"
"sorozat keretében előfizetett kézikönyvek","sorozat keretében előfizetett kézikönyveksubscription reference books"
"sorozatban (zsinórban, vmit csinál)","sorozatban (zsinórban, vmit csinál)all in a row"
"sorozatban előállítani","sorozatban előállítanito be mass-produced"
"sorozatgyártás","sorozatgyártásserial production"
"sorozati főcím (?)","sorozati főcím (?)series proper"
"sorozati kiadás (?)","sorozati kiadás (?)edition in serial form"
"sorozati mutató","sorozati mutatóseries index"
"sorozati szám","sorozati számnumbering within series"
"sorozati szám (a mű sorszáma a sorozaton belül)","sorozati szám (a mű sorszáma a sorozaton belül)serial number of the book"
"sorozatjelzés (adatcsoport)","sorozatjelzés (adatcsoport)series area"
"sorozatközlés (leírásban)","sorozatközlés (leírásban)series note"
"sorozatos megközelítés","sorozatos megközelítéssuccessive approximation"
"sorozatszerkesztő","sorozatszerkesztőseries editor"
"sorozatszám (gyári szám)","sorozatszám (gyári szám)serial number"
"sorozó bizottság","sorozó bizottságdraft board"
"sorra vesz (egymás után megvizsgál)","sorra vesz (egymás után megvizsgál)each region is taken in turn"
"sorrend :fontossági sorrendben","sorrend :fontossági sorrendbenin order of importance"
"sorrendbe állítás","sorrendbe állítássequencing"
"sorrendezés (műveleteké)","sorrendezés (műveleteké)the sequencing of the control operations"
"sorrendi elérés","sorrendi eléréssequential access <br/><br/>serial access"
"sorrendi hely (rangsorban)","sorrendi hely (rangsorban)rank [def.]"
"sorrendi hálózat","sorrendi hálózatsequential network"
"sorrendi logikai rendszer","sorrendi logikai rendszersequential logic system"
"sorrendi mintavételezés","sorrendi mintavételezéssequential sampling"
"sorrendi művelet","sorrendi műveletsequential operation"
"sorrendi séma","sorrendi sémasequence chart"
"sorrendi vezérlés","sorrendi vezérléssequential control"
"sorrendi érték (osztályozási rendszerben)","sorrendi érték (osztályozási rendszerben)ordinal value"
"sorrendi érték (szimbólumok besorolásában)","sorrendi érték (szimbólumok besorolásában)ordinal value"
"sorrendmátrix","sorrendmátrixsequence matrix (S matrix)"
"sorrendvezérlés","sorrendvezérléssequence control"
"sorrendvezérlő","sorrendvezérlőcontrol sequencer <br/><br/>sequencer"
"sorrendvezérlő regiszter","sorrendvezérlő regisztersequence control register; sequence register"
"sors :2 regény sorsa","sors :2 regény sorsathe lot of two novels"
"sors :ugyanez a sors várja a ...-t","sors :ugyanez a sors várja a ...-tthe same fate awaits the ..."
"sorsot húztak","sorsot húztakthey drew lots"
"sorszerkesztő program","sorszerkesztő programline-oriented editor"
"sorszinkronjel","sorszinkronjelhorizontal sync signal; line sunchronizing pulse"
"sorszámbélyegző (eszköz)","sorszámbélyegző (eszköz)numberer <br/><br/>numbering machine"
"sorszámozási rendszer (raktárban)","sorszámozási rendszer (raktárban)numbering system"
"sort kizárni (jobbra)","sort kizárni (jobbra)to right justify [def.]"
"sort kizárni (nullával)","sort kizárni (nullával)to left justify with zeroes"
"sortávolság","sortávolságrow pitch"
"sortírozó fiók (katalóguscédulák betűrendezésére)","sortírozó fiók (katalóguscédulák betűrendezésére)sorting tray"
"sorvisszafutás (tv)","sorvisszafutás (tv)horizontal fly-back"
"során :a reformfolyamat során","során :a reformfolyamat soránin the reform process"
"során :a szocializmus építése során","során :a szocializmus építése soránin the course of building socialism"
"sorösszeg","sorösszegsum of rows"
"Sose hallottam róla. (férfiról)","Sose hallottam róla. (férfiról)Never heard of him."
"sosem célszerű ...-ni.","sosem célszerű ...-ni.it's never a good idea to (do)."
"sosem felejtem el, amikor ...","sosem felejtem el, amikor ...I shall never forget the time (I did ...)"
"sosem gondoltam volna, hogy ...","sosem gondoltam volna, hogy ...it never crossed my mind that ..."
"sosem hallottam róla.","sosem hallottam róla.never heard of it."
"sosem hallottam, hogy ...-t volna","sosem hallottam, hogy ...-t volnaI've never known Buller bite a person."
"sosem lehet tudni.","sosem lehet tudni.you never know."
"Sosem titkoltam csodálatomat ... iránt","Sosem titkoltam csodálatomat ... irántI never concealed my admiration for ..."
"specialista :szívspecialista","specialista :szívspecialistaspecialist in hearts"
"specialitás :ételspecialitások","specialitás :ételspecialitásokspecials"
"specifikusságának mértéke (indexelő nyelvről)","specifikusságának mértéke (indexelő nyelvről)the level of specificity of the language"
"specifikáció","specifikációspecification"
"speciális dokumentumok (gyengén olvasók számára)","speciális dokumentumok (gyengén olvasók számára)adapted books for people with reading problems [def.] KMK4-7741'iiiINT <br/><br/>adapted materials"
"speciális jellegű szolgáltatás","speciális jellegű szolgáltatásspecialist service"
"speciális karakter (nem betű és nem szám)","speciális karakter (nem betű és nem szám)special character [def.]"
"spektrum (ismereteké)","spektrum (ismereteké)the whole span of knowledge"
"spektrális sávszélesség","spektrális sávszélességspectral bandwidth"
"spektrális érzékenység","spektrális érzékenységrange of spectral sensitivity"
"splicliskedik (azzá válik)","splicliskedik (azzá válik)to turn informer on (his friend)"
"spool (?)","spool (?)simultaneous peripheral operations online (SPOOL)"
"spooling","spoolingspooling"
"sportcsarnok","sportcsarnoksports hall"
"sportkocsi (lehajtható fedelű)","sportkocsi (lehajtható fedelű)convertible"
"sportrepülés","sportrepüléssports flying"
"sporttelep","sporttelepsports centre"
"sportteljesítmény (ált.)","sportteljesítmény (ált.)athletic achievement"
"sportzakó","sportzakósport jacket"
"SR dióda","SR diódastep recovery diode (SR diode)"
"stabilizátor","stabilizátorregulator <br/><br/>stabilizer"
"stackmutató","stackmutatóstack pointer (SP)"
"stackregiszter","stackregiszterstack; pushdown list"
"START-tárgyalások","START-tárgyalásokStrategic Army Reduction Talks; START"
"startbit","startbitstart bit"
"startidő","startidőacceleration time"
"statikus jel","statikus jelstatic signal"
"statikus kiíratás","statikus kiíratásstatic dump"
"statikus memória","statikus memóriastatic memory"
"statikus memória-interfész","statikus memória-interfészstatic memory interface (SMI)"
"statikus RAM","statikus RAMstatic RAM"
"statikus video (?)","statikus video (?)still video"
"statikusmemória-interfész","statikusmemória-interfészstatic memory interface (SMI)"
"statisztika :baleseti statisztika","statisztika :baleseti statisztikaaccident statistics"
"statisztikai adatok","statisztikai adatokstatistical information on (periodicals)"
"statisztikai célból","statisztikai célbólfor statistical purposes"
"statisztikai mintavétel","statisztikai mintavételstatistical sampling"
"statisztikus zaj","statisztikus zajrandom noise"
"statok","statokstats"
"status quo megőrzése","status quo megőrzésethe preservation of the status quo"
"stb.","stb.etcetera"
"stb., stb.","stb., stb.and so forth and so forth"
"stencilez (sokszorosít)","stencilez (sokszorosít)mimeographs"
"stencilezett formában (stencilezve)","stencilezett formában (stencilezve)in stencilled form"
"stencilezés","stencilezésstencil duplicating"
"stencilgép","stencilgépstencil duplicator"
"stimmel (egyenleg)","stimmel (egyenleg)How come my accounts are imbalanced by 75 cents?"
"stimmel (két adat)","stimmel (két adat)The time stamps didn't agree."
"stimmel :ami nem stimmel (több dologról)","stimmel :ami nem stimmel (több dologról)which don't add up."
"stimmel :ez nem stimmel.","stimmel :ez nem stimmel.that can't be right."
"Stimmel. (adat; beillik a képbe)","Stimmel. (adat; beillik a képbe)It fits."
"stop-művelet","stop-műveletstop operation"
"STOP-tárgyalások","STOP-tárgyalásokSTOP (Strategic Talks on Prevention)"
"stopbit","stopbitstop bit"
"stopplámpák","stopplámpáktail lights"
"stoppost elvisz :el tudna vinni ...-ba?","stoppost elvisz :el tudna vinni ...-ba?could you please give me a lift to ...?"
"stopptábla","stopptáblastop sign"
"strandon","strandonat the beach <br/><br/>on the beach"
"strapabíró (eszközről)","strapabíró (eszközről)heavy duty (clear plastic envelope)"
"strapabíró (nagy teherbírású, berendezés)","strapabíró (nagy teherbírású, berendezés)heavy-duty"
"stratégiai fegyverzetcsökkentő tárgyalások; START-tárgyalások","stratégiai fegyverzetcsökkentő tárgyalások; START-tárgyalásokStrategic Army Reduction Talks; START"
"stratégiai játék (számítógépes)","stratégiai játék (számítógépes)strategy game"
"stratégiai tervezés","stratégiai tervezéslong-range or strategic planning <br/><br/>strategical planning activities"
"stratégiai védelmi kezdeményezés (Reagan)","stratégiai védelmi kezdeményezés (Reagan)Strategic Defense Initiative"
"stresszállapotban","stresszállapotbanunder stress"
"stringfeldolgozó rendszer","stringfeldolgozó rendszerstring process system (SPS)"
"stringkeresés","stringkeresésstring searching"
"strukturált interjú","strukturált interjústructured interview"
"strukturált kifejezéslánc","strukturált kifejezésláncstructured subject-propositions"
"strukturált kifejezésláncok (tezauruszépítéshez)","strukturált kifejezésláncok (tezauruszépítéshez)structured subject-propositions"
"strukturált kérdőív","strukturált kérdőívstructured questionnaire"
"strukturált megfigyelés","strukturált megfigyelésstructured observation"
"strukturált megfigyelési módszer","strukturált megfigyelési módszerthe 'structured observation' technique"
"struktúra (aritmetikai egységé)","struktúra (aritmetikai egységé)configuration"
"struktúra-tulajdonság összefüggések (?)","struktúra-tulajdonság összefüggések (?)Structure/Property Relationship"
"stukkó","stukkóstucco work"
"státuszok betöltése szakképzett könyvtárosokkal","státuszok betöltése szakképzett könyvtárosokkalstaffing by professional librarians"
"státuszszimbólum","státuszszimbólumprestige symbol <br/><br/>status symbol"
"stílus :távirati stílus","stílus :távirati stílustelegram style"
"stílus :van stílusa","stílus :van stílusahas style"
"stílus :volt stílusa","stílus :volt stílusahe did it in style"
"stúdióberendezés (félprofi)","stúdióberendezés (félprofi)semiprofessional machines"
"stúdióberendezés (professzionális)","stúdióberendezés (professzionális)professional machines"
"stúdiómagnetofon (professzionális)","stúdiómagnetofon (professzionális)studio tape recorder"
"sugaras","sugarasradial"
"sugárcímzésű MOS-tároló","sugárcímzésű MOS-tárolóbeam addressing MOS (BEAMOS)"
"sugárnyalábos tároló","sugárnyalábos tárolóbeam memory"
"sugároz :reklámot sugároz (tv)","sugároz :reklámot sugároz (tv)beams a commercial"
"sugárzás elleni védelem","sugárzás elleni védelemradiation hardening"
"svédasztal","svédasztalbuffet"
"szab :nem ilyen munkára szabták","szab :nem ilyen munkára szabtákwas not cut out for that kind of work"
"szabad a nevét?","szabad a nevét?your name, please."
"szabad akaratából","szabad akaratábólof his own free will"
"szabad beszélgetés (interjú)","szabad beszélgetés (interjú)free-flowing discussion"
"szabad hozzáférés","szabad hozzáférésfree access to ..."
"szabad idő (aktív - passzív)","szabad idő (aktív - passzív)active and passive leisure"
"szabad idő eltöltése","szabad idő eltöltésethe forms of leisure behaviour <br/><br/>the spending of leisure time"
"szabad idő hasznos eltöltése","szabad idő hasznos eltöltésean active use of leisure and recreational time"
"szabad időmben","szabad időmbenat my leisure"
"szabad kezet ad vkinek vmiben","szabad kezet ad vkinek vmibenallows the librarian a free hand in the selection of books"
"szabad kérdeznem, miért?","szabad kérdeznem, miért?why, may I ask?"
"szabad perceiben","szabad perceibenin spare moments"
