vijandigheid|vijandigheid: enmity
vijandschap|vijandschap: enmity
vijandschap, animositeit, vijandigheid|vijandschap, animositeit, vijandigheid: enmity
vijf|vijf: five
vijfde|vijfde: fifth
vijftien|vijftien: fifteen
vijftig|vijftig: fifty
vijg|vijg: fig-tree, fig<br/><br/>fig
vijgeboom|vijgeboom: fig-tree
vijgeboom, vijg|vijgeboom, vijg: fig-tree
vijver|vijver: pond
vijzel|vijzel: jack, mortar
vijzel, dommekracht, krik|vijzel, dommekracht, krik: jack
vijzelstamper|vijzelstamper: pestle
viking|viking: Viking
vilt|vilt: felt
vin|vin: fin
vinden|vinden: find
vinden, treffen, bevinden, aantreffen|vinden, treffen, bevinden, aantreffen: find
vinger|vinger: finger
vingerhoed|vingerhoed: thimble
vingerhoed, vingerhoedje|vingerhoed, vingerhoedje: thimble
vingerhoedje|vingerhoedje: thimble
violet|violet: violet
violet, paars, pimpelpaars|violet, paars, pimpelpaars: violet
violoncel|violoncel: cello
violoncel, cello, cel|violoncel, cello, cel: cello
viool|viool: violin
virtueel|virtueel: virtual
virtuoos|virtuoos: virtuoso
virus|virus: virus
visie|visie: opinion
Visigoot|Visigoot: Visigoth
visioen|visioen: vision
Visjnoe|Visjnoe: Vishnu
viskuit|viskuit: spawn
vislijn|vislijn: line
vislijn, snoer, sim, hengelsnoer|vislijn, snoer, sim, hengelsnoer: line
vissen|vissen: fish
visser|visser: fisherman
visser, visverkoper|visser, visverkoper: fisherman
visum|visum: visa
visverkoper|visverkoper: fisherman
vitaal|vitaal: vital, essential<br/><br/>vital
vitamine|vitamine: vitamin
vitrine|vitrine: showcase
vizier|vizier: gunsight, sight
vla|vla: cream<br/><br/>pancake, cream<br/><br/>pancake
Vlaams|Vlaams: Flemmish
Vlaamse gaai|Vlaamse gaai: jay
Vlaamse gaai, gaai|Vlaamse gaai, gaai: jay
Vlaanderen|Vlaanderen: Flanders
vlag|vlag: flag, banner
vlak|vlak: smooth, even
vlakte|vlakte: plain
Vlaming|Vlaming: Flemming
vlammen|vlammen: flame
vlas|vlas: flax
vlechten|vlechten: braid, plait, wreathe, twine<br/><br/>braid<br/><br/>plait<br/><br/>twine<br/><br/>wreathe
vleermuis|vleermuis: bat
vlees|vlees: flesh<br/><br/>meat, flesh<br/><br/>meat
vleesnat|vleesnat: bouillon
vleeswording|vleeswording: incarnation
vlegel|vlegel: boor
vleien|vleien: flatter
vleiend|vleiend: coaxingly
vleierij|vleierij: flattery
vlek|vlek: hamlet, township
vlek, gehucht, buurtschap|vlek, gehucht, buurtschap: hamlet<br/><br/>township
vlerk|vlerk: wing
vleselijk|vleselijk: carnal
vleugel|vleugel: pianoforte, wing
vleugel, vlerk|vleugel, vlerk: wing
vleugel, vleugelpiano|vleugel, vleugelpiano: pianoforte
vleugelpiano|vleugelpiano: pianoforte
vlieg|vlieg: housefly
vliegen|vliegen: aviate
vliegenier|vliegenier: aviator
vliegenier, vlieger, aviateur|vliegenier, vlieger, aviateur: aviator
vlieger|vlieger: dragon, aviator
vliegeskader|vliegeskader: air-squadron
vliegeskader, luchteskader|vliegeskader, luchteskader: air-squadron
vlieghaven|vlieghaven: airfield
vliegmachine|vliegmachine: aeroplane, plane, aircraft, airplane, air-plane
vliegmachine, vliegtuig|vliegmachine, vliegtuig: aeroplane<br/><br/>air-plane<br/><br/>airplane
vliegtocht|vliegtocht: flight
vliegtuig|vliegtuig: airplane, aeroplane, aircraft, plane, air-plane
vliegtuig, vliegmachine|vliegtuig, vliegmachine: aircraft<br/><br/>plane
vliegtuigkaper|vliegtuigkaper: skyjacker
vliegveld|vliegveld: airfield
vliegveld, vlieghaven|vliegveld, vlieghaven: airfield
vliegwezen|vliegwezen: aviation
vlieten|vlieten: flow
vlijen|vlijen: lay
vlijt|vlijt: industry
vlijt, naarstigheid, ijver|vlijt, naarstigheid, ijver: industry
vlijtig|vlijtig: diligent, hardworking, industrious
vlinder|vlinder: butterfly
vlinder, kapel|vlinder, kapel: butterfly
Vlissingen|Vlissingen: Flushing
vlo|vlo: flea
vloed|vloed: volley, torrent
vloeien|vloeien: flow
vloeiend|vloeiend: fluent
vloeipapier|vloeipapier: blotter, blotting-paper<br/><br/>blotter<br/><br/>blotting-paper
vloeistof|vloeistof: fluid<br/><br/>liquid, fluid<br/><br/>liquid
vloeken|vloeken: cuss, swear, blaspheme, curse
vloerkleed|vloerkleed: carpet
vloerzeil|vloerzeil: linoleum
vloerzeil, linoleum|vloerzeil, linoleum: linoleum
vloot|vloot: fleet
vlootvoogd|vlootvoogd: admiral
vlot|vlot: easy, free, raft, facile<br/><br/>raft
vlotheid|vlotheid: freedom
vlotten|vlotten: float
vlotten, dobberen, drijven|vlotten, dobberen, drijven: float
vlucht|vlucht: flight
vlucht, vliegtocht|vlucht, vliegtocht: flight
vluchteling|vluchteling: refugee
vluchteling, uitgewekene|vluchteling, uitgewekene: refugee
vluchtig|vluchtig: shallowly
vocaal|vocaal: vowel
vocaal, vokaal, klinker|vocaal, vokaal, klinker: vowel
vocabulaire|vocabulaire: vocabulary
vocabulaire, woordenschat|vocabulaire, woordenschat: vocabulary
vochtig|vochtig: damp, humid, moist<br/><br/>damp<br/><br/>humid<br/><br/>moist
vochtig maken|vochtig maken: dampen
vochtig maken, bevochtigen|vochtig maken, bevochtigen: dampen
vod|vod: rag
voddenkoopman|voddenkoopman: ragpicker
voddenman|voddenman: ragpicker
voddenman, voddenraper, voddenkoopman|voddenman, voddenraper, voddenkoopman: ragpicker
voddenraper|voddenraper: ragpicker
vodje|vodje: rag
vodje, lomp, lap, tod, lor, vod, flard|vodje, lomp, lap, tod, lor, vod, flard: rag
voeden|voeden: nourish
voeder|voeder: nourishment
voeding|voeding: nourishment
voeding, kost, voeder, voedingsmiddel|voeding, kost, voeder, voedingsmiddel: nourishment
voedingsmiddel|voedingsmiddel: nourishment
voeg|voeg: seam
voelen|voelen: feel, grope
voelen, bevoelen, tasten, betasten|voelen, bevoelen, tasten, betasten: grope
voelhoorn|voelhoorn: antenna
voeren|voeren: wear, transport, carry
voeren, dragen, brengen, voorhebben|voeren, dragen, brengen, voorhebben: wear
voering|voering: lining
voertuig|voertuig: vehicle
voet|voet: foot
voetbal|voetbal: football<br/><br/>soccer, football<br/><br/>soccer
voetganger|voetganger: pedestrian
voetpad|voetpad: sidewalk
voetpad, trottoir, stoep|voetpad, trottoir, stoep: sidewalk
voetpunt|voetpunt: nadir
voetpunt, nadir|voetpunt, nadir: nadir
voetspoor|voetspoor: track
voetstuk|voetstuk: pedestal
voetvolk|voetvolk: infantry
voetvolk, infanterie|voetvolk, infanterie: infantry
vogel|vogel: bird
vogellijm|vogellijm: mistletoe
vogellijm, maretak|vogellijm, maretak: mistletoe
vogelstand|vogelstand: birds
vogelstand, gevogelte, vogelwereld|vogelstand, gevogelte, vogelwereld: birds
vogelwereld|vogelwereld: birds
vokaal|vokaal: vowel
vol|vol: full, whole, entire
Volapük|Volapük: Volapuk
volbracht|volbracht: completed
voldaan|voldaan: pleased, satisfied, contented
voldaan, vergenoegd, tevreden|voldaan, vergenoegd, tevreden: pleased
voldoende|voldoende: sufficient, enough
volgzaamheid|volgzaamheid: tractability, manageability
volgzaamheid, gedweeheid, meegaandheid|volgzaamheid, gedweeheid, meegaandheid: tractability
volhardend|volhardend: persistent
volk|volk: folk, nation, people<br/><br/>folk
volkomen|volkomen: full, entirely, completely, fully, perfect
volkomen, perfect, in optima forma|volkomen, perfect, in optima forma: perfect
volkomen, totaliter, heel|volkomen, totaliter, heel: entirely
volkomenheid|volkomenheid: perfection
volkskunde|volkskunde: folklore
volksoverlevering|volksoverlevering: legend
volksoverlevering, legende|volksoverlevering, legende: legend
volksplanting|volksplanting: colony
volksstam|volksstam: clan, race, tribe
volksvertegenwoordiging|volksvertegenwoordiging: parliament
volledig|volledig: complete
volmaaktheid|volmaaktheid: perfection
volmacht|volmacht: mandate
volmacht, mandaat, lastbrief|volmacht, mandaat, lastbrief: mandate
volmachtigen|volmachtigen: authorize
volontair|volontair: volunteer
volt|volt: Volt
Volta|Volta: Volta
voltage|voltage: voltage
volume|volume: volume
volwassene|volwassene: adult
volwassene, adult|volwassene, adult: adult
volzin|volzin: sentence
vonk|vonk: spark
vonk, sprank|vonk, sprank: spark
vonnis|vonnis: verdict, judgment
vont|vont: basin, pelvis, bowl
vont, bekken, kom|vont, bekken, kom: basin<br/><br/>bowl
voor|voor: before<br/><br/>to, towards, until, like, before, toward, as
voor de middag|voor de middag: a.m.
voor de middag, in de morgen|voor de middag, in de morgen: a.m.
voor eeuwig|voor eeuwig: forever
voor voldaan tekenen|voor voldaan tekenen: receipt
voor voldaan tekenen, kwiteren|voor voldaan tekenen, kwiteren: receipt
voor, als, bij wijze van, hoe, tot|voor, als, bij wijze van, hoe, tot: as
vooraan|vooraan: formerly, previously, ahead
voorafgaan|voorafgaan: precede
voorafgaan, voorzijn|voorafgaan, voorzijn: precede
voorafgaand|voorafgaand: last, preliminary, prior, preparatory, former
voorafgaand, preliminair|voorafgaand, preliminair: preliminary<br/><br/>preparatory
voorafgaand, verleden, voorgaand|voorafgaand, verleden, voorgaand: prior
vooral|vooral: especially
voorbeeld|voorbeeld: example
voorbereiding|voorbereiding: preparation
voorbereidsel|voorbereidsel: preparation
voorbereidsel, voorbereiding|voorbereidsel, voorbereiding: preparation
voorbericht|voorbericht: foreword
voorbijgaand|voorbijgaand: acute
voorbijganger|voorbijganger: passer-by
voorbode|voorbode: indication, portent, presage, sign, omen
voorbode, voorteken|voorbode, voorteken: portent
voorbode, voorteken, teken|voorbode, voorteken, teken: indication<br/><br/>presage<br/><br/>sign
voordeel|voordeel: benefit, advantage
voordragen|voordragen: declaim, recite
voordragen, declameren|voordragen, declameren: recite
voorgaand|voorgaand: former, previous, last, prior
voorgaand, verleden, voorafgaand|voorgaand, verleden, voorafgaand: former
voorgaand, voorafgaand, verleden|voorgaand, voorafgaand, verleden: last
voorgeschiedenis|voorgeschiedenis: prehistory
voorgeschiedenis, prehistorie|voorgeschiedenis, prehistorie: prehistory
voorgevel|voorgevel: façade, facade
voorgeven|voorgeven: pretend
voorgeven, voorwenden, doen alsof|voorgeven, voorwenden, doen alsof: pretend
voorgoed|voorgoed: positively, definitely
voorgoed, definitief|voorgoed, definitief: positively
voorgrond|voorgrond: close-up, foreground<br/><br/>close-up<br/><br/>foreground
voorhebben|voorhebben: wear, carry
voorhoofd|voorhoofd: forehead
vooringenomenheid|vooringenomenheid: prejudice
voorjaar|voorjaar: springtime
voorkant|voorkant: frontage, front, battlefront
voorkant, gevel, voorzijde, front|voorkant, gevel, voorzijde, front: frontage
voorkomend|voorkomend: friendly, affable, good-natured, kind
voorkomend, lief, aardig, vriendelijk|voorkomend, lief, aardig, vriendelijk: affable<br/><br/>friendly
voorkomendheid|voorkomendheid: kindness
voorkomendheid, liefheid|voorkomendheid, liefheid: kindness
voorleggen|voorleggen: serve
voorleggen, serveren|voorleggen, serveren: serve
voorletter|voorletter: initial
voorlopig|voorlopig: provisional
voormalig|voormalig: ex-
voornaam|voornaam: important, serious
voornaamste|voornaamste: main, principal, predominant
voornaamste, hoofd-|voornaamste, hoofd-: predominant
vooroordeel|vooroordeel: prejudice
vooroordeel, vooringenomenheid|vooroordeel, vooringenomenheid: prejudice
voorover|voorover: foreward
voorpui|voorpui: facade, façade
voorpui, pui, gevel, façade, voorgevel|voorpui, pui, gevel, façade, voorgevel: facade
voorrangs-|voorrangs-: privileged
voorrede|voorrede: prologue, foreword
voorrede, proloog|voorrede, proloog: prologue
voorrede, voorbericht, voorwoord|voorrede, voorbericht, voorwoord: foreword
voorrijden|voorrijden: collide, run
voorrijden, aanrijden|voorrijden, aanrijden: collide
voorschieten|voorschieten: lend
voorschip|voorschip: prow
voorschip, voorsteven, boeg|voorschip, voorsteven, boeg: prow
voorschoot|voorschoot: apron
voorschrift|voorschrift: regulation
voorslag|voorslag: suggestion
voorspelen|voorspelen: play
voorspeler|voorspeler: forward
voorspeler, aanvaller|voorspeler, aanvaller: forward
voorspellen|voorspellen: prophesy, foretell, forecast
voorspeller|voorspeller: prophet
voorspeller, profeet, voorzegger|voorspeller, profeet, voorzegger: prophet
voorspelling|voorspelling: prophecy, prognosis
voorspelling, prognose, verwachting|voorspelling, prognose, verwachting: prognosis
voorspoed|voorspoed: prosperity, success
voorspreken|voorspreken: intercede
voorstad|voorstad: suburb
voorsteven|voorsteven: prow
voort|voort: foreward
voortbrenging|voortbrenging: production
voorteken|voorteken: sign, presage, indication, omen, portent
voortgang hebben|voortgang hebben: happen, grow
voortmaken|voortmaken: rush, hurry
voorts|voorts: furthermore
voortzetting|voortzetting: continuation
vooruit|vooruit: foreward
vooruit, voort, voorover, naar voren|vooruit, voort, voorover, naar voren: foreward
vooruitgang|vooruitgang: progress
voorvader|voorvader: forefather, great-grandfather
voorvader, overgrootvader|voorvader, overgrootvader: great-grandfather
voorvader, stamvader, voorzaat|voorvader, stamvader, voorzaat: forefather
voorvechter|voorvechter: apostle, champion
voorvechter, titelhouder, kampioen|voorvechter, titelhouder, kampioen: champion
voorvoegsel|voorvoegsel: prefix
voorwaarde|voorwaarde: clause, stipulation, terms, condition
voorwaarde, conditie, bepaling|voorwaarde, conditie, bepaling: stipulation
voorwenden|voorwenden: pretend
voorwerp|voorwerp: thing
voorwoord|voorwoord: foreword
voorzaat|voorzaat: forefather
voorzeggen|voorzeggen: forecast, foretell, prophesy
voorzeggen, beduiden, voorspellen|voorzeggen, beduiden, voorspellen: prophesy
voorzeggen, voorspellen, beduiden|voorzeggen, voorspellen, beduiden: foretell
voorzegger|voorzegger: prophet
voorzegging|voorzegging: prophecy
voorzetsel|voorzetsel: preposition
voorzichtig|voorzichtig: cautious, gently, careful, carefully
voorzichtig, behoedzaam|voorzichtig, behoedzaam: cautious
voorzijde|voorzijde: battlefront, frontage, front
voorzijde, voorkant|voorzijde, voorkant: front
voorzijn|voorzijn: precede
voorzitten|voorzitten: preside
voorzitter|voorzitter: president, chairman
voorzitter, praeses, president, preses|voorzitter, praeses, president, preses: president
voos|voos: worthless
vorderen|vorderen: requisition
vorderen, rekwireren, opvorderen|vorderen, rekwireren, opvorderen: requisition
vork|vork: fork
vormen|vormen: constitute, form, shape
vormen, formeren, aangaan|vormen, formeren, aangaan: form
vorming|vorming: education
vormsel|vormsel: confirmation
vorst|vorst: frost<br/><br/>monarch, prince, frost, coping
vorstelijk|vorstelijk: royal, regal
vorstelijk, koninklijk|vorstelijk, koninklijk: regal<br/><br/>royal
vorstendom|vorstendom: principality
vos|vos: fox
voucher|voucher: coupon
vouwen|vouwen: fold
vraag|vraag: question
vraagpunt|vraagpunt: problem
vraagstuk|vraagstuk: problem
vraagstuk, vraagpunt, probleem, opgave|vraagstuk, vraagpunt, probleem, opgave: problem
vrachtauto|vrachtauto: lorry, truck
vrachtauto, truck, vrachtwagen|vrachtauto, truck, vrachtwagen: truck
vrachtcontract|vrachtcontract: charter
vrachtvrij|vrachtvrij: post-paid, stamped
vrachtwagen|vrachtwagen: lorry, truck
vrachtwagen, truck, vrachtauto|vrachtwagen, truck, vrachtauto: lorry
vragen|vragen: ask<br/><br/>invite, request, ask
vragen, aanvragen, inroepen, verzoeken|vragen, aanvragen, inroepen, verzoeken: request
vrede|vrede: peace
vredelievend|vredelievend: peaceloving
vredig|vredig: peaceful
vredig, vreedzaam|vredig, vreedzaam: peaceful
vreedzaam|vreedzaam: peaceful, peaceloving
vreedzaam, vredelievend|vreedzaam, vredelievend: peaceloving
vreemd|vreemd: strange, curious, peculiar, quaint
vreemde|vreemde: stranger
vreemdeling|vreemdeling: stranger
vreemdeling, onbekende, vreemde|vreemdeling, onbekende, vreemde: stranger
vreten|vreten: eat, feed
vriendelijk|vriendelijk: friendly, good-natured, pretty, kind, affable
vriendelijk, beminnelijk, aardig|vriendelijk, beminnelijk, aardig: pretty
vriendelijk, voorkomend|vriendelijk, voorkomend: kind
vriendin|vriendin: friend<br/><br/>lover, friend
vriendin, vrijster, geliefde, minnares|vriendin, vrijster, geliefde, minnares: lover
vriendschap|vriendschap: friendship
vriesvak|vriesvak: freezer
vriezen|vriezen: freeze
vriezer|vriezer: freezer
vriezer, vriesvak|vriezer, vriesvak: freezer
vrij|vrij: vacant, sufficiently, unoccupied
vrij, onbezet, leeg, open|vrij, onbezet, leeg, open: unoccupied
vrijaf|vrijaf: furlough
vrijdag|vrijdag: Friday
vrijdom|vrijdom: freedom
vrijdom, vlotheid, vrijheid|vrijdom, vlotheid, vrijheid: freedom
vrijen|vrijen: woo, court
vrijheid|vrijheid: freedom
vrijkopen|vrijkopen: ransom, redeem
vrijkopen, loskopen, afkopen|vrijkopen, loskopen, afkopen: redeem
vrijmetselaar|vrijmetselaar: Mason, freemason<br/><br/>Mason<br/><br/>freemason
vrijmetselaars-|vrijmetselaars-: masonic
vrijpostig|vrijpostig: impertinent
vrijpostigheid|vrijpostigheid: impertinence
vrijspraak|vrijspraak: absolution
vrijstaat|vrijstaat: republic
vrijstellen|vrijstellen: exempt
vrijstellen, ontslaan|vrijstellen, ontslaan: exempt
vrijster|vrijster: lover
vrijwillig|vrijwillig: voluntary<br/><br/>willing, voluntary, voluntarily
vrijwilliger|vrijwilliger: volunteer
vrijwilliger, volontair|vrijwilliger, volontair: volunteer
vrijzinnig|vrijzinnig: liberal
vroed|vroed: wise
vroedvrouw|vroedvrouw: midwife
vroedvrouw, verloskundige|vroedvrouw, verloskundige: midwife
vroeg|vroeg: early
vroeg, pril, vroegtijdig|vroeg, pril, vroegtijdig: early
vroeger|vroeger: ex-
vroegtijdig|vroegtijdig: early
vrolijk|vrolijk: cheerful
vrouw|vrouw: woman, wife, queen, dame, king<br/><br/>woman
vrouw des huizes|vrouw des huizes: housewife
vrouwelijk|vrouwelijk: feminine
vrouwenrok|vrouwenrok: skirt
vrouwtje|vrouwtje: female
vrucht|vrucht: fruit
vruchtbaar|vruchtbaar: fertile<br/><br/>fruitful, fertile<br/><br/>fruitful
vuil|vuil: soiled, filthy, foul, dirty, unclean
vuil, morsig, smerig, onrein, vies|vuil, morsig, smerig, onrein, vies: filthy
vuil, smerig|vuil, smerig: foul
vuist|vuist: fist
vuist, knuist|vuist, knuist: fist
Vulcanus|Vulcanus: Vulcan
vulgair|vulgair: everyday, vulgar
vulgair, ordinair, grof, gewoon|vulgair, ordinair, grof, gewoon: everyday
vulkaan|vulkaan: volcano
vullen|vullen: upholster, fill
vulling|vulling: stuffing
vulpen|vulpen: fountain-pen
vulsel|vulsel: stuffing
vulva|vulva: cunt, pussy
vuns|vuns: moldy, mouldy, musty
vuns, vunzig, muf, duf|vuns, vunzig, muf, duf: musty
vunzig|vunzig: musty, mouldy, moldy
vunzig, muf, duf, vuns|vunzig, muf, duf, vuns: mouldy
vuren|vuren: shoot
vurig|vurig: vivacious, ablaze, ardent
vuur|vuur: fervour, heat, fervor, passion, zeal, impetus
vuur, ambitie, ijver|vuur, ambitie, ijver: fervor<br/><br/>fervour
vuurbaak|vuurbaak: lighthouse
vuurmaker|vuurmaker: lighter
vuurmond|vuurmond: cannon
vuurpijl|vuurpijl: rocket
vuurpijl, raket|vuurpijl, raket: rocket
vuurspuwende berg|vuurspuwende berg: volcano
vuurspuwende berg, vulkaan|vuurspuwende berg, vulkaan: volcano
vuurtoren|vuurtoren: lighthouse
vuurtoren, lichttoren, vuurbaak|vuurtoren, lichttoren, vuurbaak: lighthouse
vuurvliegje|vuurvliegje: firefly
vuurwater|vuurwater: brandy
vuurwater, brandewijn, brandy|vuurwater, brandewijn, brandy: brandy
vuurwerk|vuurwerk: fireworks
vuurzee|vuurzee: conflagration
W|W: W
wa|wa: wah
waag|waag: scales
waaien|waaien: aerate
Waals|Waals: Walloon
waar|waar: deserving, merchandise, authentic, where, worthy<br/><br/>where
waar dan ook|waar dan ook: wherever
waar niet aan te doen valt|waar niet aan te doen valt: helpless
waar niet aan te doen valt, hulpeloos|waar niet aan te doen valt, hulpeloos: helpless
waar?|waar?: where?
waarachtig|waarachtig: actually
waarachtigheid|waarachtigheid: truth
waard|waard: expensive
waard om van te houden|waard om van te houden: likable
waard zijn|waard zijn: merit, deserve
waard zijn, toekomen, verdienen|waard zijn, toekomen, verdienen: deserve<br/><br/>merit
waarde|waarde: value, worth
waarde, gehalte|waarde, gehalte: value<br/><br/>worth
waardeloos|waardeloos: worthless
waardeloos, nietswaardig, voos|waardeloos, nietswaardig, voos: worthless
waarderen|waarderen: appraise, estimate, appreciate
waardevol|waardevol: costly, valuable
waardig|waardig: dignified, worthy, deserving
waardig, eerzaam, waar|waardig, eerzaam, waar: worthy
waardig, zichzelf respecterend, deftig|waardig, zichzelf respecterend, deftig: dignified
waardigheid|waardigheid: dignity
waarheid|waarheid: truth
waarheid, waarachtigheid|waarheid, waarachtigheid: truth
waarom|waarom: why
waarom?|waarom?: why?
waarom?, hoezo?|waarom?, hoezo?: why?
waarschijnlijk|waarschijnlijk: likely<br/><br/>probable<br/><br/>probably, probable, likely, plausible<br/><br/>probably
waarschuwen|waarschuwen: caution<br/><br/>warn, caution<br/><br/>warn
waarschuwing|waarschuwing: warning
waarschuwing, tip|waarschuwing, tip: warning
waarvan|waarvan: whose
waas|waas: down, fluff
waas, dons, nesthaar|waas, dons, nesthaar: fluff
waas, nesthaar, dons|waas, nesthaar, dons: down
wacht|wacht: sentry
wachten|wachten: expect, await, abide, wait
wachten, afhalen, te wachten staan|wachten, afhalen, te wachten staan: wait
wachten, te wachten staan, afhalen|wachten, te wachten staan, afhalen: await
wachtkamer|wachtkamer: waiting-room
waden|waden: wade
waden, flodderen, plassen|waden, flodderen, plassen: wade
wafel|wafel: waffle
wafel, oblie|wafel, oblie: waffle
wafeltje|wafeltje: wafer
wagen|wagen: vehicle, cart, chariot, car, dare
wagenkap|wagenkap: bonnet
wagenspoor|wagenspoor: trail
waggelen|waggelen: waver
wagon|wagon: waggon
wagon, spoorwagen|wagon, spoorwagen: waggon
wakend|wakend: awake
waker|waker: watchman
waker, nachtwacht, klepperman|waker, nachtwacht, klepperman: watchman
wakker|wakker: awake
wakker maken|wakker maken: arouse, awaken, wake
wakker maken, wekken, opwekken|wakker maken, wekken, opwekken: arouse<br/><br/>awaken
wakker, wakend|wakker, wakend: awake
wal|wal: quay, rampart, shore, ring, edge, wharf
wal, beugel, ring|wal, beugel, ring: ring
wal, kant, kust, boord, oever|wal, kant, kust, boord, oever: edge
wal, perron, kaai, kade, aanlegplaats|wal, perron, kaai, kade, aanlegplaats: quay
Walachije|Walachije: Walachia<br/><br/>Wallachia, Walachia<br/><br/>Wallachia
Wales|Wales: Wales
walg|walg: disgust, nausea
walg, afkeer, walging, misselijkheid|walg, afkeer, walging, misselijkheid: disgust
walging|walging: disgust, nausea
Walhalla|Walhalla: Valhalla, Walhalla<br/><br/>Valhalla<br/><br/>Walhalla
walküre|walküre: Valkyrie, Walkyrie<br/><br/>Valkyrie<br/><br/>Walkyrie
Wallonië|Wallonië: Wallonia
walnoot|walnoot: walnut, walnut-tree
walnoot, okkernoot|walnoot, okkernoot: walnut
walnoteboom|walnoteboom: walnut-tree
walnoteboom, walnoot, noteboom|walnoteboom, walnoot, noteboom: walnut-tree
wals|wals: waltz
walvis|walvis: whale
wan|wan: ventilator
wand|wand: wall
wandel|wandel: deportment, behaviour
wandelaar|wandelaar: stroller
wandeldek|wandeldek: promenade
wandeldreef|wandeldreef: promenade
wandeldreef, promenade, wandeldek|wandeldreef, promenade, wandeldek: promenade
wandelen|wandelen: stroll
wandeling|wandeling: stroll
wandeling, wandelen, tippel|wandeling, wandelen, tippel: stroll
wandluis|wandluis: bedbug<br/><br/>bug, bedbug<br/><br/>bug
wandschildering|wandschildering: wall-painting
wandtapijt|wandtapijt: tapestry
wandtapijt, behang|wandtapijt, behang: tapestry
wang|wang: cheek
wanhopen|wanhopen: despair
wanhopig|wanhopig: desperate
wankel|wankel: indecisive
wankel, onzeker, besluiteloos|wankel, onzeker, besluiteloos: indecisive
wankelen|wankelen: waver
wanneer|wanneer: if, when
wanneer, als, toen|wanneer, als, toen: when
wanneer?|wanneer?: when?
wannen|wannen: aerate
wantrouwen|wantrouwen: suspicion
wantrouwig|wantrouwig: suspicious
wapen|wapen: badge, weapon, insignia<br/><br/>weapon
wapen, blazoen, insigne|wapen, blazoen, insigne: badge
wapenen|wapenen: arm
warboel|warboel: chaos, tangle
warboel, baaierd, chaos, rommel|warboel, baaierd, chaos, rommel: chaos
warenhuis|warenhuis: warehouse
warm|warm: warm
warmtemeter|warmtemeter: thermometer
warmtemeter, thermometer|warmtemeter, thermometer: thermometer
warnet|warnet: tangle
warrelen|warrelen: swirl
warrelen, wervelen, dwarrelen, kolken|warrelen, wervelen, dwarrelen, kolken: swirl
Warschau|Warschau: Warsaw
wartaal|wartaal: abracadabra
wasdoek|wasdoek: oilcloth
wasdom|wasdom: growth
wasem|wasem: vapour, steam, vapor
wasem, damp, stoom|wasem, damp, stoom: vapor
wasgelegenheid|wasgelegenheid: washroom
washok|washok: washroom
wasinrichting|wasinrichting: washroom
wasinrichting, washok, wasgelegenheid|wasinrichting, washok, wasgelegenheid: washroom
wassen|wassen: wash, bathe
wasserij|wasserij: laundry
wassing|wassing: ablution
wasvrouw|wasvrouw: laundress
wat|wat: what
wat dan ook|wat dan ook: whatever
wat?|wat?: what?
water|water: water
water-|water-: aquatic<br/><br/>water-, aquatic<br/><br/>water-
waterbuffel|waterbuffel: water-buffalo
watercloset|watercloset: water-closet
waterdruppel|waterdruppel: drop
waterdruppel, druppel|waterdruppel, druppel: drop
waterhoen|waterhoen: moorhen
waterjuffer|waterjuffer: dragonfly
waterkering|waterkering: embankment, dike
waterkering, dijk|waterkering, dijk: dike
waterketel|waterketel: cauldron
Waterman|Waterman: Aquarius
watermeloen|watermeloen: water-melon
waternimf|waternimf: naiad
waterpas|waterpas: horizontal
waterplas|waterplas: pond, lake
waterplas, kolk, vijver|waterplas, kolk, vijver: pond
waterplas, plas, meer|waterplas, plas, meer: lake
waterschuwheid|waterschuwheid: hydrophobia
waterstofbom|waterstofbom: H-bomb
waterval|waterval: waterfall
waterverfschilderij|waterverfschilderij: water-colour
watt|watt: Watt<br/><br/>watt, Watt<br/><br/>watt
watten|watten: cotton-wool, wadding<br/><br/>cotton-wool<br/><br/>wadding
WC|WC: water-closet
WC, watercloset|WC, watercloset: water-closet
WC-papier|WC-papier: toilet-paper
we|we: we
web|web: spiderweb
web, spinrag, spinneweb, rag|web, spinrag, spinneweb, rag: spiderweb
wedden|wedden: bet<br/><br/>wager, bet<br/><br/>wager
weder|weder: weather
wederkerig|wederkerig: mutual, reciprocal
wederkerig, wederzijds, onderling|wederkerig, wederzijds, onderling: mutual
wederzijds|wederzijds: reciprocal, mutual
wedijver|wedijver: competition, rivalry<br/><br/>competition<br/><br/>rivalry
wedijveren|wedijveren: rival, compete
wedstrijd|wedstrijd: contest
weduwe|weduwe: widow
weduwnaar|weduwnaar: widower
wee|wee: pain, woe
wee, zeer, pijn|wee, zeer, pijn: pain
weefgetouw|weefgetouw: loom
weefsel|weefsel: fabric, textile<br/><br/>fabric<br/><br/>textile
weegschaal|weegschaal: scales
weegschaal, balans, waag|weegschaal, balans, waag: scales
week|week: week
weekeinde|weekeinde: week-end
weekend|weekend: week-end
weekend, weekeinde|weekend, weekeinde: week-end
weekheid|weekheid: softness, mellowness
weeklagen|weeklagen: wail, lament
weeklagen, steen en been klagen|weeklagen, steen en been klagen: lament
weekmaken|weekmaken: soak
weeldeartikel|weeldeartikel: luxury
weeldeartikel, luxeartikel|weeldeartikel, luxeartikel: luxury
weelderig|weelderig: luxurious, deluxe
weelderig, luxueus|weelderig, luxueus: luxurious
weemoedig|weemoedig: melancholy
